table_name,code,code_system,display,row_count,distinct_patient_count
observation,14804-9,http://loinc.org,Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Lactate to pyruvate reaction,764,95
observation,2157-6,http://loinc.org,Creatine kinase [Enzymatic activity/volume] in Serum or Plasma,764,95
observation,1988-5,http://loinc.org,C reactive protein [Mass/volume] in Serum or Plasma,764,95
observation,48065-7,http://loinc.org,Fibrin D-dimer FEU [Mass/volume] in Platelet poor plasma,764,95
encounter,1505002,http://snomed.info/sct,Hospital admission for isolation (procedure),95,95
condition,271825005,http://snomed.info/sct,Respiratory distress (finding),95,95
procedure,D2394,http://www.ada.org/cdt,"resin-based composite - four or more surfaces, posterior",97,94
allergy,7984,http://www.nlm.nih.gov/research/umls/rxnorm,Penicillin V,94,94
medication_request,993770,http://www.nlm.nih.gov/research/umls/rxnorm,Acetaminophen 300 MG / Codeine Phosphate 15 MG Oral Tablet,2690,92
procedure,D0180,http://www.ada.org/cdt,comprehensive periodontal evaluation  new or established patient,95,92
medication_request,617311,http://www.nlm.nih.gov/research/umls/rxnorm,atorvastatin 40 MG Oral Tablet,91,91
procedure,D2160,http://www.ada.org/cdt,amalgam  three surfaces primary or permanent,99,91
condition,60573004,http://snomed.info/sct,Aortic valve stenosis (disorder),91,91
condition,K05.30,http://hl7.org/fhir/sid/icd-10,"Chronic periodontitis, unspecified",92,90
condition,254637007,http://snomed.info/sct,Non-small cell lung cancer (disorder),89,89
procedure,D0270,http://www.ada.org/cdt,bitewing  single radiographic image,89,88
procedure,D3330,http://www.ada.org/cdt,endodontic therapy molar tooth excluding final restoration,90,88
condition,403191005,http://snomed.info/sct,Partial thickness burn (disorder),88,88
condition,424132000,http://snomed.info/sct,"Non-small cell carcinoma of lung, TNM stage 1 (disorder)",88,88
procedure,D1310,http://www.ada.org/cdt,nutritional counseling for control of dental disease,88,87
condition,K09.0,http://hl7.org/fhir/sid/icd-10,Developmental odontogenic cysts,94,87
encounter,4525004,http://snomed.info/sct,Emergency department patient visit (procedure),87,87
medication_request,1804799,http://www.nlm.nih.gov/research/umls/rxnorm,Alteplase 100 MG Injection,86,86
procedure,D7220,http://www.ada.org/cdt,removal of impacted tooth  soft tissue,89,86
condition,K08.409,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth, unspecified cause, unspecified class",88,86
medication_request,1860154,http://www.nlm.nih.gov/research/umls/rxnorm,Abuse-Deterrent 12 HR Oxycodone Hydrochloride 15 MG Extended Release Oral Tablet,394,85
procedure,76746007,http://snomed.info/sct,Cardiovascular stress testing (procedure),84,84
condition,C09.9,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of tonsil, unspecified",84,83
medication_request,351109,http://www.nlm.nih.gov/research/umls/rxnorm,budesonide 0.25 MG/ML Inhalation Suspension,1873,82
procedure,D4342,http://www.ada.org/cdt,periodontal scaling and root planing  one to three teeth per quadrant,84,82
condition,192127007,http://snomed.info/sct,Child attention deficit disorder (disorder),81,81
medication_request,477045,http://www.nlm.nih.gov/research/umls/rxnorm,Chlorpheniramine Maleate 2 MG/ML Oral Solution,81,81
encounter,170838006,http://snomed.info/sct,Allergic disorder follow-up assessment (regime/therapy),81,81
procedure,D0801,http://www.ada.org/cdt,3D dental surface scan - direct,82,81
procedure,171231001,http://snomed.info/sct,Asthma screening (procedure),81,81
procedure,D5110,http://www.ada.org/cdt,complete denture  maxillary,94,81
condition,S02.5XXA,http://hl7.org/fhir/sid/icd-10,"Fracture of tooth (traumatic), initial encounter for closed fracture",82,81
procedure,90470006,http://snomed.info/sct,Prostatectomy (procedure),80,80
procedure,305351004,http://snomed.info/sct,Admission to intensive care unit (procedure),103,80
procedure,65546002,http://snomed.info/sct,Extraction of wisdom tooth (procedure),387,80
condition,198992004,http://snomed.info/sct,Eclampsia in pregnancy (disorder),82,80
condition,K04.90,http://hl7.org/fhir/sid/icd-10,Unspecified diseases of pulp and periapical tissues,81,80
condition,876882001,http://snomed.info/sct,Died in hospice (finding),80,80
condition,C02.9,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of tongue, unspecified",79,79
procedure,268533009,http://snomed.info/sct,Sterilization education (procedure),79,79
procedure,287664005,http://snomed.info/sct,Ligation of bilateral fallopian tubes (procedure),79,79
procedure,D7261,http://www.ada.org/cdt,primary closure of a sinus perforation,99,79
condition,C01,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of base of tongue,77,77
medication_request,198031,http://www.nlm.nih.gov/research/umls/rxnorm,24 HR nicotine 0.292 MG/HR Transdermal System,77,77
condition,307731004,http://snomed.info/sct,Injury of tendon of the rotator cuff of shoulder (disorder),78,77
condition,398254007,http://snomed.info/sct,Pre-eclampsia (disorder),83,77
condition,M27.8,http://hl7.org/fhir/sid/icd-10,Other specified diseases of jaws,76,76
procedure,D1701,http://www.ada.org/cdt,Pfizer-BioNTech Covid-19 vaccine administration - first dose,77,76
condition,449868002,http://snomed.info/sct,Smokes tobacco daily (finding),76,76
encounter,310061009,http://snomed.info/sct,Gynecology service (qualifier value),667,75
procedure,390791001,http://snomed.info/sct,Referral for echocardiography (procedure),180,75
procedure,183444007,http://snomed.info/sct,Referral for further care (procedure),78,75
procedure,35025007,http://snomed.info/sct,Manual pelvic examination (procedure),667,75
procedure,D7880,http://www.ada.org/cdt,occlusal orthotic device by report,85,74
condition,57676002,http://snomed.info/sct,Joint pain,72,72
procedure,236974004,http://snomed.info/sct,Instrumental delivery (procedure),78,72
procedure,237001001,http://snomed.info/sct,Augmentation of labor (procedure),75,72
procedure,D5986,http://www.ada.org/cdt,fluoride gel carrier,74,72
condition,68962001,http://snomed.info/sct,Muscle pain (finding),72,72
condition,K05.312,http://hl7.org/fhir/sid/icd-10,"Chronic periodontitis, localized, moderate",76,71
condition,35999006,http://snomed.info/sct,Blighted ovum (disorder),74,71
encounter,86013001,http://snomed.info/sct,Periodic reevaluation and management of healthy individual (procedure),71,71
procedure,D7260,http://www.ada.org/cdt,oroantral fistula closure,92,71
procedure,430701006,http://snomed.info/sct,Resuscitation using intravenous fluid (procedure),144,70
diagnostic_report,600-7,http://loinc.org,Bacteria identified in Blood by Culture,70,70
observation,8478-0,http://loinc.org,Mean blood pressure,70,70
observation,44963-7,http://loinc.org,Capillary refill [Time] of Nail bed,70,70
observation,88262-1,http://loinc.org,Gram positive blood culture panel by Probe in Positive blood culture,70,70
observation,32693-4,http://loinc.org,Lactate [Moles/volume] in Blood,144,70
condition,76571007,http://snomed.info/sct,Septic shock (disorder),69,69
condition,K02.53,http://hl7.org/fhir/sid/icd-10,Dental caries on pit and fissure surface penetrating into pulp,69,69
condition,43724002,http://snomed.info/sct,Chill (finding),69,69
procedure,698560000,http://snomed.info/sct,Referral to sleep apnea clinic (procedure),113,69
procedure,228557008,http://snomed.info/sct,Cognitive and behavioral therapy (regime/therapy),850,69
condition,363406005,http://snomed.info/sct,Malignant neoplasm of colon (disorder),69,69
condition,Z51.0,http://hl7.org/fhir/sid/icd-10,Encounter for antineoplastic radiation therapy,70,69
medication_request,308971,http://www.nlm.nih.gov/research/umls/rxnorm,carbamazepine 20 MG/ML Oral Suspension [Tegretol],94,69
medication_request,197591,http://www.nlm.nih.gov/research/umls/rxnorm,Diazepam 5 MG Oral Tablet,92,68
procedure,D9610,http://www.ada.org/cdt,therapeutic parenteral drug single administration,69,68
condition,267102003,http://snomed.info/sct,Sore throat (finding),68,68
condition,83664006,http://snomed.info/sct,Idiopathic atrophic hypothyroidism (disorder),67,67
medication_request,966222,http://www.nlm.nih.gov/research/umls/rxnorm,Levothyroxine Sodium 0.075 MG Oral Tablet,67,67
procedure,D7251,http://www.ada.org/cdt,"coronectomy - intentional partial tooth removal, impacted teeth only",79,67
procedure,D3310,http://www.ada.org/cdt,endodontic therapy anterior tooth excluding final restoration,69,67
procedure,448337001,http://snomed.info/sct,Telemedicine consultation with patient (procedure),71,67
procedure,D2950,http://www.ada.org/cdt,core buildup including any pins when required,69,67
medication_request,749882,http://www.nlm.nih.gov/research/umls/rxnorm,{7 (inert ingredients 1 MG Oral Tablet) / 21 (mestranol 0.05 MG / norethindrone 1 MG Oral Tablet) } Pack [Norinyl 1+50 28 Day],114,66
medication_request,2563431,http://www.nlm.nih.gov/research/umls/rxnorm,aspirin 81 MG Oral Capsule [Vazalore],1728,66
medication_request,204892,http://www.nlm.nih.gov/research/umls/rxnorm,clonazePAM 0.25 MG Oral Tablet,87,66
allergy,256355007,http://snomed.info/sct,Glycine max (substance),65,65
condition,5602001,http://snomed.info/sct,Opioid abuse,65,65
condition,K03.6,http://hl7.org/fhir/sid/icd-10,Deposits [accretions] on teeth,67,65
medication_request,197511,http://www.nlm.nih.gov/research/umls/rxnorm,ciprofloxacin 250 MG Oral Tablet,66,64
procedure,D4266,http://www.ada.org/cdt,guided tissue regeneration natural teeth  resorbable barrier per site,68,64
procedure,D2934,http://www.ada.org/cdt,prefabricated esthetic coated stainless steel crown  primary tooth,69,64
procedure,180178009,http://snomed.info/sct,Continuous subcutaneous infusion of insulin (procedure),63,63
procedure,D9110,http://www.ada.org/cdt,palliative treatment of dental pain  per visit,64,63
medication_request,617310,http://www.nlm.nih.gov/research/umls/rxnorm,atorvastatin 20 MG Oral Tablet,62,62
condition,718052004,http://snomed.info/sct,Asymptomatic periapical periodontitis,62,61
procedure,449214001,http://snomed.info/sct,Transfer to stepdown unit (procedure),82,61
condition,109838007,http://snomed.info/sct,Overlapping malignant neoplasm of colon (disorder),61,61
condition,C76.0,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of head, face and neck",62,60
condition,K02.7,http://hl7.org/fhir/sid/icd-10,Dental root caries,61,60
condition,25064002,http://snomed.info/sct,Headache (finding),59,59
observation,66519-0,http://loinc.org,Percentage area affected by eczema Head and Neck [PhenX],59,59
medication_request,198014,http://www.nlm.nih.gov/research/umls/rxnorm,Naproxen 500 MG Oral Tablet,60,59
observation,66529-9,http://loinc.org,Percentage area affected by eczema Trunk [PhenX],59,59
observation,66524-0,http://loinc.org,Percentage area affected by eczema Upper extremity - bilateral [PhenX],59,59
observation,66534-9,http://loinc.org,Percentage area affected by eczema Lower extremity - bilateral [PhenX],59,59
procedure,D9630,http://www.ada.org/cdt,drugs or medicaments dispensed in the office for home use,60,58
procedure,312384001,http://snomed.info/sct,Multidisciplinary assessment (procedure),58,58
procedure,D9920,http://www.ada.org/cdt,"behavior management, by report",63,58
observation,88040-1,http://loinc.org,Response to cancer treatment,207,57
medication_request,979485,http://www.nlm.nih.gov/research/umls/rxnorm,losartan potassium 25 MG Oral Tablet,928,57
procedure,D9215,http://www.ada.org/cdt,local anesthesia in conjunction with operative or surgical procedures,60,57
procedure,709010006,http://snomed.info/sct,Liaising with referral source (procedure),57,57
procedure,183976008,http://snomed.info/sct,Operative procedure planned (situation),57,57
procedure,76164006,http://snomed.info/sct,Biopsy of colon (procedure),57,57
procedure,312853008,http://snomed.info/sct,Medical records review (procedure),57,57
medication_request,235389,http://www.nlm.nih.gov/research/umls/rxnorm,Mestranol / Norethynodrel,107,57
procedure,365853002,http://snomed.info/sct,Imaging finding (finding),57,57
procedure,D1320,http://www.ada.org/cdt,tobacco counseling for the control and prevention of oral disease,63,56
medication_request,866924,http://www.nlm.nih.gov/research/umls/rxnorm,metoprolol tartrate 25 MG Oral Tablet,56,56
procedure,D9210,http://www.ada.org/cdt,local anesthesia not in conjunction with operative or surgical procedures,58,56
medication_request,866514,http://www.nlm.nih.gov/research/umls/rxnorm,metoprolol tartrate 50 MG Oral Tablet,56,56
condition,408512008,http://snomed.info/sct,Body mass index 40+ - severely obese (finding),55,55
condition,K04.4,http://hl7.org/fhir/sid/icd-10,Acute apical periodontitis of pulpal origin,56,55
condition,Z00.00,http://hl7.org/fhir/sid/icd-10,Encounter for general adult medical examination without abnormal findings,56,55
procedure,418023006,http://snomed.info/sct,"Computed tomography of chest, abdomen and pelvis (procedure)",55,55
condition,C41.1,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of mandible,55,54
condition,230265002,http://snomed.info/sct,Familial Alzheimer's disease of early onset (disorder),54,54
condition,65710008,http://snomed.info/sct,Acute respiratory failure (disorder),54,54
condition,C32.9,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of larynx, unspecified",55,54
encounter,308251003,http://snomed.info/sct,Admission to clinical oncology department (procedure),54,54
procedure,398171003,http://snomed.info/sct,Hearing examination (procedure),11326,54
procedure,D9239,http://www.ada.org/cdt,intravenous moderate (conscious) sedation/analgesia- first 15 minutes,57,54
procedure,112790001,http://snomed.info/sct,Nasal sinus endoscopy (procedure),54,54
procedure,16335031000119103,http://snomed.info/sct,High resolution computed tomography of chest without contrast (procedure),2230,54
condition,Z41.8,http://hl7.org/fhir/sid/icd-10,Encounter for other procedures for purposes other than remedying health state,53,53
medication_request,745752,http://www.nlm.nih.gov/research/umls/rxnorm,NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1197,53
procedure,133900002,http://snomed.info/sct,Intraoperative care (regime/therapy),53,53
procedure,D1510,http://www.ada.org/cdt,space maintainer  fixed unilateral  per quadrant,55,53
condition,230690007,http://snomed.info/sct,Cerebrovascular accident (disorder),54,53
procedure,58828004,http://snomed.info/sct,"Application of dressing, sterile (procedure)",53,53
