table_name,code,code_system,display,row_count,distinct_patient_count
condition,C06.9,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of mouth, unspecified",162,160
encounter,223484005,http://snomed.info/sct,Discussion about treatment (procedure),159,159
procedure,D1320,http://www.ada.org/cdt,tobacco counseling for the control and prevention of oral disease,166,159
procedure,122548005,http://snomed.info/sct,Biopsy of breast (procedure),159,159
procedure,434363004,http://snomed.info/sct,Human epidermal growth factor receptor 2 gene detection by fluorescence in situ hybridization (procedure),159,159
condition,K05.313,http://hl7.org/fhir/sid/icd-10,"Chronic periodontitis, localized, severe",160,159
observation,21907-1,http://loinc.org,Distant metastases.clinical [Class] Cancer,159,159
observation,85339-0,http://loinc.org,Progesterone receptor Ag [Presence] in Breast cancer specimen by Immune stain,159,159
observation,85319-2,http://loinc.org,HER2 [Presence] in Breast cancer specimen by Immune stain,159,159
observation,21908-9,http://loinc.org,Stage group.clinical Cancer,295,159
observation,85337-4,http://loinc.org,Estrogen receptor Ag [Presence] in Breast cancer specimen by Immune stain,159,159
observation,85318-4,http://loinc.org,ERBB2 gene duplication [Presence] in Breast cancer specimen by FISH,159,159
observation,21905-5,http://loinc.org,Primary tumor.clinical [Class] Cancer,159,159
observation,21906-3,http://loinc.org,Regional lymph nodes.clinical [Class] Cancer,159,159
procedure,433114000,http://snomed.info/sct,Human epidermal growth factor receptor 2 gene detection by immunohistochemistry (procedure),159,159
procedure,223487003,http://snomed.info/sct,Discussion about options (procedure),159,159
allergy,10831,http://www.nlm.nih.gov/research/umls/rxnorm,Sulfamethoxazole / Trimethoprim,158,158
procedure,D1510,http://www.ada.org/cdt,space maintainer  fixed unilateral  per quadrant,162,157
procedure,16335031000119103,http://snomed.info/sct,High resolution computed tomography of chest without contrast (procedure),6768,157
procedure,398171003,http://snomed.info/sct,Hearing examination (procedure),33857,157
observation,33728-7,http://loinc.org,Size.maximum dimension in Tumor,157,157
encounter,79094001,http://snomed.info/sct,Initial psychiatric interview with mental status and evaluation (procedure),159,156
medication_request,866436,http://www.nlm.nih.gov/research/umls/rxnorm,24 HR metoprolol succinate 50 MG Extended Release Oral Tablet,156,156
condition,230690007,http://snomed.info/sct,Cerebrovascular accident (disorder),155,155
procedure,433112001,http://snomed.info/sct,Percutaneous mechanical thrombectomy of portal vein using fluoroscopic guidance with contrast (procedure),155,155
medication_request,859088,http://www.nlm.nih.gov/research/umls/rxnorm,NDA020983 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [Ventolin],3023,154
medication_request,617312,http://www.nlm.nih.gov/research/umls/rxnorm,atorvastatin 10 MG Oral Tablet,153,153
procedure,D9210,http://www.ada.org/cdt,local anesthesia not in conjunction with operative or surgical procedures,160,152
procedure,D2750,http://www.ada.org/cdt,crown  porcelain fused to high noble metal,165,150
observation,59557-9,http://loinc.org,Treatment status Cancer,150,150
procedure,26604007,http://snomed.info/sct,Complete blood count (procedure),151,149
condition,8004003,http://snomed.info/sct,Teething syndrome,149,148
condition,65710008,http://snomed.info/sct,Acute respiratory failure (disorder),147,147
procedure,709010006,http://snomed.info/sct,Liaising with referral source (procedure),147,147
procedure,183976008,http://snomed.info/sct,Operative procedure planned (situation),147,147
procedure,112790001,http://snomed.info/sct,Nasal sinus endoscopy (procedure),147,147
medication_request,349094,http://www.nlm.nih.gov/research/umls/rxnorm,budesonide 0.125 MG/ML Inhalation Suspension,3234,147
condition,43724002,http://snomed.info/sct,Chill (finding),147,147
procedure,D4266,http://www.ada.org/cdt,guided tissue regeneration natural teeth  resorbable barrier per site,170,147
procedure,365853002,http://snomed.info/sct,Imaging finding (finding),147,147
procedure,312853008,http://snomed.info/sct,Medical records review (procedure),147,147
procedure,312384001,http://snomed.info/sct,Multidisciplinary assessment (procedure),146,146
procedure,418023006,http://snomed.info/sct,"Computed tomography of chest, abdomen and pelvis (procedure)",144,144
condition,48724000,http://snomed.info/sct,Mitral valve regurgitation (disorder),142,142
condition,K05.32,http://hl7.org/fhir/sid/icd-10,"Chronic periodontitis, generalized",143,142
observation,66529-9,http://loinc.org,Percentage area affected by eczema Trunk [PhenX],142,142
observation,66524-0,http://loinc.org,Percentage area affected by eczema Upper extremity - bilateral [PhenX],142,142
observation,66534-9,http://loinc.org,Percentage area affected by eczema Lower extremity - bilateral [PhenX],142,142
observation,19994-3,http://loinc.org,Oxygen/Total gas setting [Volume Fraction] Ventilator,1968,142
observation,66519-0,http://loinc.org,Percentage area affected by eczema Head and Neck [PhenX],142,142
condition,K05.6,http://hl7.org/fhir/sid/icd-10,"Periodontal disease, unspecified",139,139
condition,C07,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of parotid gland,142,139
condition,230265002,http://snomed.info/sct,Familial Alzheimer's disease of early onset (disorder),138,138
condition,D16.5,http://hl7.org/fhir/sid/icd-10,Benign neoplasm of lower jaw bone,141,138
condition,74400008,http://snomed.info/sct,Appendicitis (disorder),137,137
procedure,80146002,http://snomed.info/sct,Excision of appendix (procedure),137,137
medication_request,1649987,http://www.nlm.nih.gov/research/umls/rxnorm,doxycycline hyclate 100 MG,137,137
procedure,D7241,http://www.ada.org/cdt,removal of impacted tooth  completely bony with unusual surgical complications,142,136
observation,44667-4,http://loinc.org,Site of distant metastasis in Breast tumor,136,136
condition,707252001,http://snomed.info/sct,Localised chronic periodontitis,134,134
condition,67782005,http://snomed.info/sct,Acute respiratory distress syndrome (disorder),132,132
procedure,37729005,http://snomed.info/sct,"Patient transfer, in-hospital (procedure)",132,132
procedure,58828004,http://snomed.info/sct,"Application of dressing, sterile (procedure)",132,132
procedure,133900002,http://snomed.info/sct,Intraoperative care (regime/therapy),132,132
procedure,34896006,http://snomed.info/sct,Incision (procedure),132,132
encounter,453131000124105,http://snomed.info/sct,Videotelephony encounter (procedure),138,131
medication_request,896001,http://www.nlm.nih.gov/research/umls/rxnorm,120 ACTUAT fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler [Flovent],2742,131
medication_request,745752,http://www.nlm.nih.gov/research/umls/rxnorm,NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],3182,131
condition,444448004,http://snomed.info/sct,Injury of medial collateral ligament of knee (disorder),130,130
medication_request,235389,http://www.nlm.nih.gov/research/umls/rxnorm,Mestranol / Norethynodrel,250,130
condition,K13.70,http://hl7.org/fhir/sid/icd-10,Unspecified lesions of oral mucosa,131,130
condition,283545005,http://snomed.info/sct,Gunshot wound (disorder),129,129
procedure,180325003,http://snomed.info/sct,Direct current cardioversion (procedure),129,129
procedure,D4210,http://www.ada.org/cdt,gingivectomy or gingivoplasty  four or more contiguous teeth or tooth bounded spaces per quadrant,145,129
procedure,116861002,http://snomed.info/sct,Transfusion of fresh frozen plasma (procedure),134,129
condition,262574004,http://snomed.info/sct,Bullet wound (disorder),129,129
procedure,252480006,http://snomed.info/sct,Simple walk test (procedure),128,128
procedure,445988008,http://snomed.info/sct,Assessment using health assessment questionnaire (procedure),128,128
procedure,763228001,http://snomed.info/sct,Assessment using Canadian Study of Health and Aging Clinical Frailty Scale (procedure),128,128
procedure,772071006,http://snomed.info/sct,Referral to dentist (procedure),128,128
observation,86923-0,http://loinc.org,Kansas City Cardiomyopathy Questionnaire - 12 item [KCCQ-12],128,128
procedure,D9630,http://www.ada.org/cdt,drugs or medicaments dispensed in the office for home use,130,127
medication_request,197378,http://www.nlm.nih.gov/research/umls/rxnorm,Astemizole 10 MG Oral Tablet,126,126
condition,C03.1,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of lower gum,126,125
condition,K02.62,http://hl7.org/fhir/sid/icd-10,Dental caries on smooth surface penetrating into dentin,127,125
condition,Z00.00,http://hl7.org/fhir/sid/icd-10,Encounter for general adult medical examination without abnormal findings,129,125
procedure,D7287,http://www.ada.org/cdt,exfoliative cytological sample collection,142,125
condition,1085951000119102,http://snomed.info/sct,Dental caries on pit and fissure surface limited to enamel,126,124
condition,127294003,http://snomed.info/sct,Traumatic or nontraumatic brain injury (disorder),123,123
procedure,D6057,http://www.ada.org/cdt,custom fabricated abutment  includes placement,128,122
procedure,D7999,http://www.ada.org/cdt,unspecified oral surgery procedure by report,121,121
condition,427419006,http://snomed.info/sct,Transformed migraine (disorder),120,120
condition,Z41.8,http://hl7.org/fhir/sid/icd-10,Encounter for other procedures for purposes other than remedying health state,121,120
medication_request,979480,http://www.nlm.nih.gov/research/umls/rxnorm,losartan potassium 100 MG Oral Tablet,119,119
condition,K04.6,http://hl7.org/fhir/sid/icd-10,Periapical abscess with sinus,119,118
condition,K05.322,http://hl7.org/fhir/sid/icd-10,"Chronic periodontitis, generalized, moderate",121,118
encounter,308251003,http://snomed.info/sct,Admission to clinical oncology department (procedure),118,118
medication_request,198211,http://www.nlm.nih.gov/research/umls/rxnorm,simvastatin 40 MG Oral Tablet,118,118
procedure,D9430,http://www.ada.org/cdt,office visit for observation (during regularly scheduled hours) - no other services performed,124,117
condition,54711002,http://snomed.info/sct,Gingival enlargement,115,115
condition,85116003,http://snomed.info/sct,Miscarriage in second trimester (disorder),117,115
encounter,305411003,http://snomed.info/sct,Admission to thoracic surgery department (procedure),115,115
procedure,D0367,http://www.ada.org/cdt,cone beam CT capture and interpretation with field of view of both jaws with or without cranium,118,115
procedure,D4212,http://www.ada.org/cdt,gingivectomy or gingivoplasty to allow access for restorative procedure per tooth,115,115
medication_request,259255,http://www.nlm.nih.gov/research/umls/rxnorm,atorvastatin 80 MG Oral Tablet,115,115
condition,1085971000119106,http://snomed.info/sct,Dental caries on pit and fissure surface penetrating into pulp,114,114
medication_request,1431987,http://www.nlm.nih.gov/research/umls/rxnorm,24 HR tacrolimus 5 MG Extended Release Oral Capsule [Astagraf],3709,114
condition,C32.1,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of supraglottis,114,113
procedure,82808001,http://snomed.info/sct,Sleep apnea monitoring with alarm (regime/therapy),113,113
condition,60234000,http://snomed.info/sct,Aortic valve regurgitation (disorder),113,113
condition,30832001,http://snomed.info/sct,Rupture of patellar tendon (disorder),113,112
medication_request,749785,http://www.nlm.nih.gov/research/umls/rxnorm,{7 (ethinyl estradiol 0.035 MG / norgestimate 0.18 MG Oral Tablet) / 7 (ethinyl estradiol 0.035 MG / norgestimate 0.215 MG Oral Tablet) / 7 (ethinyl estradiol 0.035 MG / norgestimate 0.25 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Ortho Tri-Cyclen 28 Day],160,111
condition,K08.109,http://hl7.org/fhir/sid/icd-10,"Complete loss of teeth, unspecified cause, unspecified class",112,110
procedure,D8080,http://www.ada.org/cdt,comprehensive orthodontic treatment of the adolescent dentition,112,110
procedure,392021009,http://snomed.info/sct,Lumpectomy of breast (procedure),109,109
procedure,D5214,http://www.ada.org/cdt,mandibular partial denture  cast metal framework with resin denture bases including retentive/clasping materials rests and teeth,112,109
medication_request,1656356,http://www.nlm.nih.gov/research/umls/rxnorm,sacubitril 97 MG / valsartan 103 MG Oral Tablet [Entresto],916,109
condition,K04.5,http://hl7.org/fhir/sid/icd-10,Chronic apical periodontitis,108,108
procedure,866146005,http://snomed.info/sct,Serum metabolic panel (procedure),110,108
procedure,1571000087109,http://snomed.info/sct,Ultrasonography of bilateral breasts (procedure),108,108
condition,C10.9,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of oropharynx, unspecified",107,107
medication_request,866514,http://www.nlm.nih.gov/research/umls/rxnorm,metoprolol tartrate 50 MG Oral Tablet,106,106
procedure,D2999,http://www.ada.org/cdt,unspecified restorative procedure by report,110,105
procedure,D0350,http://www.ada.org/cdt,2D oral/facial photographic image obtained intra-orally or extra-orally,106,104
procedure,D2161,http://www.ada.org/cdt,amalgam  four or more surfaces primary or permanent,107,104
procedure,D0470,http://www.ada.org/cdt,diagnostic casts,109,104
medication_request,979485,http://www.nlm.nih.gov/research/umls/rxnorm,losartan potassium 25 MG Oral Tablet,2449,104
condition,770349000,http://snomed.info/sct,Sepsis caused by virus (disorder),103,103
condition,K05.311,http://hl7.org/fhir/sid/icd-10,"Chronic periodontitis, localized, slight",104,103
procedure,D6750,http://www.ada.org/cdt,retainer crown  porcelain fused to high noble metal,127,102
procedure,180207008,http://snomed.info/sct,Intravenous blood transfusion of packed cells (procedure),102,102
procedure,D2710,http://www.ada.org/cdt,crown  resinbased composite indirect,104,102
diagnostic_report,24360-0,http://loinc.org,Hemoglobin and Hematocrit panel - Blood,102,102
observation,10480-2,http://loinc.org,Estrogen+Progesterone receptor Ag [Presence] in Tissue by Immune stain,101,101
condition,6072007,http://snomed.info/sct,Bleeding from anus (disorder),100,100
condition,4356008,http://snomed.info/sct,Gingival recession,100,100
condition,236077008,http://snomed.info/sct,Protracted diarrhea (finding),100,100
procedure,D9612,http://www.ada.org/cdt,therapeutic parenteral drugs two or more administrations different medications,102,99
procedure,D5213,http://www.ada.org/cdt,maxillary partial denture  cast metal framework with resin denture bases including retentive/clasping materials rests and teeth,105,99
